,characterID,character_name,movieID,movie_title,gender,position_in_credits
626,u942,BARNES,m62,frances,?,?
627,u943,BEBE,m62,frances,?,?
628,u944,CLAIRE,m62,frances,?,?
629,u945,CLIFFORD,m62,frances,?,?
630,u946,CLURMAN,m62,frances,?,?
631,u947,COP,m62,frances,?,?
632,u949,DOCTOR,m62,frances,?,?
633,u950,DOYLE,m62,frances,?,?
634,u951,DRAMA TEACHER,m62,frances,?,?
635,u952,EDWARDS,m62,frances,?,?
636,u954,FIRE CHIEF,m62,frances,?,?
637,u957,HITCHHIKER,m62,frances,?,?
638,u958,JUDGE,m62,frances,?,?
639,u959,JUDGE HILLIER'S WIFE,m62,frances,?,?
640,u960,KAMINSKI,m62,frances,?,?
641,u961,LAWYER,m62,frances,?,?
642,u963,MAN,m62,frances,?,?
643,u964,ODETS,m62,frances,?,?
644,u965,OLDER NURSE,m62,frances,?,?
645,u966,SERGEANT,m62,frances,?,?
646,u968,YORK & CROWD,m62,frances,?,?
647,u970,YOUNG NURSE,m62,frances,?,?
648,u971,CREATURE,m63,frankenstein,?,?
649,u973,FATHER,m63,frankenstein,?,?
650,u974,GRANDFATHER,m63,frankenstein,?,?
651,u975,GRIGORI,m63,frankenstein,?,?
652,u977,JUSTINE,m63,frankenstein,?,?
653,u978,KREMPE,m63,frankenstein,?,?
654,u979,PROSECUTOR,m63,frankenstein,?,?
655,u981,WALDMAN,m63,frankenstein,?,?
656,u982,WALTON,m63,frankenstein,?,?
657,u984,BARRY,m64,friday the 13th,?,?
658,u986,BRENDA,m64,friday the 13th,?,?
659,u987,CLAUDETTE,m64,friday the 13th,?,?
660,u988,JACK,m64,friday the 13th,?,?
661,u989,MARCIE,m64,friday the 13th,?,?
662,u990,MRS. VOORHEES,m64,friday the 13th,?,?
663,u991,NED,m64,friday the 13th,?,?
664,u992,SANDY,m64,friday the 13th,?,?
665,u993,STEVE,m64,friday the 13th,?,?
666,u994,TIERNEY,m64,friday the 13th,?,?
667,u995,BORDER GUARD,m65,from dusk till dawn,?,?
668,u996,CARLOS,m65,from dusk till dawn,?,?
669,u999,KELLY HOUGE,m65,from dusk till dawn,?,?
670,u1000,MCGRAW,m65,from dusk till dawn,?,?
671,u1001,PETE,m65,from dusk till dawn,?,?
673,u1004,SCOTT,m65,from dusk till dawn,?,?
674,u1006,STANLEY CHASE,m65,from dusk till dawn,?,?
675,u1007,BLONDELL,m66,g.i. jane,?,?
676,u1009,CORTEZ,m66,g.i. jane,?,?
677,u1011,DEHAVEN'S AIDE,m66,g.i. jane,?,?
678,u1012,FLAG OFFICER #1,m66,g.i. jane,?,?
679,u1013,FLEA,m66,g.i. jane,?,?
680,u1014,HAYES,m66,g.i. jane,?,?
681,u1015,INSTRUCTOR JOHNS,m66,g.i. jane,?,?
682,u1016,INSTRUCTOR PYRO,m66,g.i. jane,?,?
684,u1020,SLUTNIK,m66,g.i. jane,?,?
685,u1021,THE CHIEF,m66,g.i. jane,?,?
686,u1022,THE SPOOK,m66,g.i. jane,?,?
687,u1026,CAIMAN,m67,godzilla,?,?
688,u1027,ELSIE,m67,godzilla,?,?
689,u1028,JEAN-CLAUDE,m67,godzilla,?,?
690,u1029,KID,m67,godzilla,?,?
691,u1030,LT. ANDERSON,m67,godzilla,?,?
692,u1031,LUCY,m67,godzilla,?,?
693,u1033,MAYOR,m67,godzilla,?,?
694,u1035,RAYMOND,m67,godzilla,?,?
695,u1038,COMPUTER,m68,galaxy quest,?,?
696,u1039,FRED,m68,galaxy quest,?,?
697,u1040,GUY,m68,galaxy quest,?,?
699,u1044,LATHE,m68,galaxy quest,?,?
702,u1051,BILLY LEE,m69,george washington,?,?
703,u1052,CORNWALLIS,m69,george washington,?,?
704,u1053,GENERAL LEE,m69,george washington,?,?
705,u1055,HORATIO GATES,m69,george washington,?,?
706,u1056,JOHN ADAMS,m69,george washington,?,?
707,u1060,MAWHOOD,m69,george washington,?,?
708,u1063,SAM ADAMS,m69,george washington,?,?
709,u1065,WILLIAM,m69,george washington,?,?
710,u1067,ATTENDANT,m70,get shorty,?,?
711,u1072,CURTIS,m70,get shorty,?,?
712,u1073,DICK,m70,get shorty,?,?
713,u1074,DIRECTOR,m70,get shorty,?,?
714,u1075,DORIS,m70,get shorty,?,?
715,u1076,ESCOBAR,m70,get shorty,?,?
716,u1079,LEO,m70,get shorty,?,?
717,u1080,MANAGER,m70,get shorty,?,?
718,u1082,RAY BONES,m70,get shorty,?,?
719,u1083,RONNIE,m70,get shorty,?,?
720,u1085,COASTGUARD DISPATCHER,m71,ghost ship,?,?
721,u1090,RIVETER,m71,ghost ship,?,?
722,u1091,VASILI,m71,ghost ship,?,?
724,u1095,GERROLD,m72,ghost world,?,?
725,u1096,GIRL,m72,ghost world,?,?
727,u1098,JOHN,m72,ghost world,?,?
729,u1101,MAN,m72,ghost world,?,?
730,u1102,MANAGER,m72,ghost world,?,?
731,u1103,MARGARET,m72,ghost world,?,?
733,u1105,MELORRA,m72,ghost world,?,?
734,u1109,THERAPIST,m72,ghost world,?,?
737,u1113,HAWTHORNE,m73,the ghost and the darkness,?,?
738,u1114,HELENA,m73,the ghost and the darkness,?,?
739,u1115,MIDDLE COOLIE,m73,the ghost and the darkness,?,?
740,u1121,ELAINE,m74,ghostbusters ii,?,?
741,u1122,FRANK,m74,ghostbusters ii,?,?
742,u1123,HARDEMEYER,m74,ghostbusters ii,?,?
743,u1126,JUDGE,m74,ghostbusters ii,?,?
744,u1128,MILTON,m74,ghostbusters ii,?,?
745,u1129,PROSECUTOR,m74,ghostbusters ii,?,?
746,u1130,SHERMAN,m74,ghostbusters ii,?,?
747,u1131,SPENGLER,m74,ghostbusters ii,?,?
748,u1134,VIGO,m74,ghostbusters ii,?,?
749,u1136,BRIDE,m75,ghostbusters,?,?
750,u1137,COED,m75,ghostbusters,?,?
751,u1139,DEAN YAEGER,m75,ghostbusters,?,?
752,u1140,FIRST BUM,m75,ghostbusters,?,?
753,u1141,GROOM,m75,ghostbusters,?,?
754,u1142,HEAD LIBRARIAN,m75,ghostbusters,?,?
755,u1143,JANINE,m75,ghostbusters,?,?
756,u1144,LOUIS,m75,ghostbusters,?,?
757,u1145,MANAGER,m75,ghostbusters,?,?
758,u1146,PECK,m75,ghostbusters,?,?
759,u1147,SECOND BUM,m75,ghostbusters,?,?
760,u1148,SOPHOMORE,m75,ghostbusters,?,?
761,u1151,STREET PUNK,m75,ghostbusters,?,?
762,u1153,WINSTON,m75,ghostbusters,?,?
763,u1154,WOMAN,m75,ghostbusters,?,?
764,u1156,COS,m76,gladiator,?,?
765,u1157,FALCO,m76,gladiator,?,?
771,u1167,THEMIS,m76,gladiator,?,?
772,u1168,TRIBUUS,m76,gladiator,?,?
773,u1170,BEN'S VOICE,m77,the graduate,?,?
774,u1171,CLERK,m77,the graduate,?,?
775,u1175,MR. MCQUIRE,m77,the graduate,?,?
776,u1180,MRS. SINGLEMAN,m77,the graduate,?,?
777,u1182,WOMAN'S VOICE,m77,the graduate,?,?
778,u1183,A MAN,m78,grand hotel,?,?
779,u1192,MANAGER,m78,grand hotel,?,?
780,u1193,MEIERHEIM,m78,grand hotel,?,?
781,u1194,PIMENOV,m78,grand hotel,?,?
782,u1196,ROHNA,m78,grand hotel,?,?
783,u1197,SCHWEIMANN,m78,grand hotel,?,?
784,u1200,WAITZ,m78,grand hotel,?,?
785,u1203,CLERK,m79,the grifters,?,?
786,u1204,COLE,m79,the grifters,?,?
787,u1205,DOCTOR,m79,the grifters,?,?
788,u1206,HEBBING,m79,the grifters,?,?
789,u1207,IRV,m79,the grifters,?,?
790,u1208,JEWELER,m79,the grifters,?,?
791,u1209,KAGGS,m79,the grifters,?,?
792,u1211,MANAGER,m79,the grifters,?,?
793,u1212,MINTZ,m79,the grifters,?,?
794,u1216,SIMMS,m79,the grifters,?,?
795,u1217,BLAKE,m80,halloween h20: 20 years later,?,?
796,u1218,CARTER,m80,halloween h20: 20 years later,?,?
797,u1219,DEPUTY CLARK,m80,halloween h20: 20 years later,?,?
798,u1220,EDDIE,m80,halloween h20: 20 years later,?,?
799,u1221,JIMMY,m80,halloween h20: 20 years later,?,?
800,u1224,LINDA,m80,halloween h20: 20 years later,?,?
801,u1225,MOLLY,m80,halloween h20: 20 years later,?,?
802,u1226,PAMELA,m80,halloween h20: 20 years later,?,?
803,u1227,SHANE,m80,halloween h20: 20 years later,?,?
805,u1230,DANNY,m81,halloween: the curse of michael myers,?,?
806,u1231,DEBRA,m81,halloween: the curse of michael myers,?,?
807,u1232,HARRY SIMMS,m81,halloween: the curse of michael myers,?,?
808,u1233,JAMIE,m81,halloween: the curse of michael myers,?,?
809,u1234,JOHN,m81,halloween: the curse of michael myers,?,?
810,u1235,KARA,m81,halloween: the curse of michael myers,?,?
811,u1237,TIM,m81,halloween: the curse of michael myers,?,?
812,u1238,TOMMY,m81,halloween: the curse of michael myers,?,?
813,u1242,MILDRED,m82,"happy birthday, wanda june",?,?
814,u1246,VON KONIGSWALD,m82,"happy birthday, wanda june",?,?
815,u1247,WANDA JUNE,m82,"happy birthday, wanda june",?,?
816,u1249,BEATRICE,m83,hardcore,?,?
817,u1250,BLACK STUD,m83,hardcore,?,?
818,u1251,BURROWS,m83,hardcore,?,?
819,u1253,GIRL AT THE WINDOW,m83,hardcore,?,?
820,u1254,HOPE,m83,hardcore,?,?
821,u1256,JISM JIM,m83,hardcore,?,?
822,u1257,KRISTEN,m83,hardcore,?,?
823,u1258,MANAGER,m83,hardcore,?,?
824,u1259,MARSHA,m83,hardcore,?,?
825,u1260,MARY,m83,hardcore,?,?
826,u1263,RAMADA,m83,hardcore,?,?
827,u1264,RUCKER,m83,hardcore,?,?
828,u1265,TELLER,m83,hardcore,?,?
829,u1267,WES,m83,hardcore,?,?
830,u1268,CANDY,m84,harold and maude,?,?
831,u1269,COP,m84,harold and maude,?,?
832,u1270,EDITH,m84,harold and maude,?,?
833,u1271,GLAUCUS,m84,harold and maude,?,?
834,u1274,MRS. CHASEN,m84,harold and maude,?,?
835,u1275,OFFICER,m84,harold and maude,?,?
836,u1276,PRIEST,m84,harold and maude,?,?
837,u1278,SUNSHINE,m84,harold and maude,?,?
838,u1280,FEMALE CENOBITE,m85,hellbound: hellraiser ii,?,?
839,u1281,FRANK,m85,hellbound: hellraiser ii,?,?
840,u1282,JULIA,m85,hellbound: hellraiser ii,?,?
841,u1285,MALAHIDE,m85,hellbound: hellraiser ii,?,?
842,u1286,PINHEAD,m85,hellbound: hellraiser ii,?,?
843,u1287,RONSON,m85,hellbound: hellraiser ii,?,?
844,u1288,TIFFANY,m85,hellbound: hellraiser ii,?,?
845,u1289,ABE,m86,hellboy,?,?
846,u1290,ABE'S VOICE,m86,hellboy,?,?
847,u1291,BROOM,m86,hellboy,?,?
848,u1292,CLAY,m86,hellboy,?,?
849,u1293,GRIGORY,m86,hellboy,?,?
850,u1295,LIZ,m86,hellboy,?,?
851,u1296,LOBBY GUARD,m86,hellboy,?,?
852,u1297,MANNING,m86,hellboy,?,?
853,u1298,MATLIN,m86,hellboy,?,?
854,u1300,WHITMAN,m86,hellboy,?,?
855,u1301,1ST MAN,m87,hellraiser,?,?
856,u1302,2ND MAN,m87,hellraiser,?,?
857,u1304,DOCTOR,m87,hellraiser,?,?
858,u1309,NURSE,m87,hellraiser,?,?
859,u1310,PRUDHOE,m87,hellraiser,?,?
861,u1315,CHARLIE,m88,high fidelity,?,?
862,u1316,CUSTOMER,m88,high fidelity,?,?
863,u1318,IAN,m88,high fidelity,?,?
864,u1322,MOM,m88,high fidelity,?,?
865,u1324,VINCE,m88,high fidelity,?,?
866,u1328,DENNIS,m89,highlander,?,?
867,u1329,DESK OFFICER,m89,highlander,?,?
868,u1330,DUPONT,m89,highlander,?,?
869,u1331,EXAMINER,m89,highlander,?,?
870,u1332,FATHER,m89,highlander,?,?
871,u1333,GRANDSON,m89,highlander,?,?
872,u1334,INSPECTOR,m89,highlander,?,?
873,u1335,INTRUDER,m89,highlander,?,?
874,u1336,KAHN,m89,highlander,?,?
875,u1337,KATHERINE,m89,highlander,?,?
876,u1338,KIDELL,m89,highlander,?,?
877,u1339,KNIGHT,m89,highlander,?,?
878,u1340,KNIGHT'S VOICE,m89,highlander,?,?
879,u1341,LIBRARIAN,m89,highlander,?,?
880,u1342,MAJOR,m89,highlander,?,?
881,u1343,MAN,m89,highlander,?,?
882,u1344,MARA,m89,highlander,?,?
883,u1346,MOTHER,m89,highlander,?,?
884,u1347,MR. NORTH,m89,highlander,?,?
885,u1348,MULET,m89,highlander,?,?
886,u1350,SUPERVISOR,m89,highlander,?,?
887,u1352,TAVERN MAN #2,m89,highlander,?,?
888,u1353,TRAVELLER,m89,highlander,?,?
889,u1354,UNCLE JOE,m89,highlander,?,?
890,u1355,BENSINGER,m90,his girl friday,?,?
891,u1358,COOLEY,m90,his girl friday,?,?
892,u1359,DUFFY,m90,his girl friday,?,?
893,u1360,EGELHOFFER,m90,his girl friday,?,?
894,u1362,GUS,m90,his girl friday,?,?
895,u1365,LIEUTENANT,m90,his girl friday,?,?
896,u1366,LOUIE,m90,his girl friday,?,?
897,u1367,LOUIS,m90,his girl friday,?,?
898,u1369,MCCUE,m90,his girl friday,?,?
899,u1370,MOLLIE,m90,his girl friday,?,?
900,u1371,MRS. BALDWIN,m90,his girl friday,?,?
901,u1373,PINKUS,m90,his girl friday,?,?
902,u1374,SCHWARTZ,m90,his girl friday,?,?
903,u1376,WILSON,m90,his girl friday,?,?
904,u1377,BILL,m91,hope and glory,?,?
905,u1378,BRUCE,m91,hope and glory,?,?
906,u1382,GRANDFATHER GEORGE,m91,hope and glory,?,?
907,u1383,GRANDMA,m91,hope and glory,?,?
908,u1385,MOLLY,m91,hope and glory,?,?
909,u1386,ROGER,m91,hope and glory,?,?
910,u1387,SUE,m91,hope and glory,?,?
911,u1390,CAPT. SPAULDING,m92,house of 1000 corpses,?,?
912,u1391,CASHIER,m92,house of 1000 corpses,?,?
913,u1393,HUSTON,m92,house of 1000 corpses,?,?
914,u1396,MOTHER,m92,house of 1000 corpses,?,?
915,u1397,MR. WILLIS,m92,house of 1000 corpses,?,?
916,u1398,NAISH,m92,house of 1000 corpses,?,?
917,u1399,OTIS,m92,house of 1000 corpses,?,?
919,u1401,WYDELL,m92,house of 1000 corpses,?,?
920,u1402,FATHER,m93,human nature,?,?
921,u1403,FEMALE ROOMMATE,m93,human nature,?,?
922,u1406,MOTHER,m93,human nature,?,?
923,u1408,OLDER WOMAN,m93,human nature,?,?
924,u1410,ROSE,m93,human nature,?,?
925,u1411,WENDALL,m93,human nature,?,?
929,u1419,PLAYER,m94,the hustler,?,?
930,u1421,YOUNG MAN,m94,the hustler,?,?
931,u1423,FRENCH VOICE,m95,i am legend,?,?
932,u1425,OLD MAN,m95,i am legend,?,?
933,u1426,VIRGINIA,m95,i am legend,?,?
934,u1428,DAD'S VOICE,m96,invaders from mars,?,?
935,u1431,MOM,m96,invaders from mars,?,?
936,u1432,PRINCIPAL,m96,invaders from mars,?,?
937,u1433,ALICIA,m97,independence day,?,?
938,u1438,JIMMY,m97,independence day,?,?
939,u1439,MARGARET,m97,independence day,?,?
940,u1441,MIGUEL,m97,independence day,?,?
941,u1442,MOISHE,m97,independence day,?,?
942,u1443,NIMZIKI,m97,independence day,?,?
943,u1444,OKUN,m97,independence day,?,?
944,u1445,OKUN/ALIEN,m97,independence day,?,?
946,u1448,RUSSELL,m97,independence day,?,?
947,u1449,SECOND OFFICER,m97,independence day,?,?
948,u1451,TROY,m97,independence day,?,?
951,u1459,KNIGHT,m98,indiana jones and the last crusade,?,?
953,u1461,CAPT. BLUMBURTT,m99,indiana jones and the temple of doom,?,?
954,u1462,CHATTAR LAL,m99,indiana jones and the temple of doom,?,?
955,u1464,LAO,m99,indiana jones and the temple of doom,?,?
956,u1465,MOLA RAM,m99,indiana jones and the temple of doom,?,?
957,u1466,SHAMAN,m99,indiana jones and the temple of doom,?,?
958,u1467,SHORT ROUND,m99,indiana jones and the temple of doom,?,?
959,u1470,BURR,m100,innerspace,?,?
960,u1471,COLIN,m100,innerspace,?,?
961,u1472,DIETER,m100,innerspace,?,?
962,u1473,FINNEGAN,m100,innerspace,?,?
963,u1474,GRUNER,m100,innerspace,?,?
964,u1476,LEADER,m100,innerspace,?,?
965,u1477,OUTSIDE -,m100,innerspace,?,?
966,u1478,RECEPTIONIST.,m100,innerspace,?,?
967,u1480,RYUJI,m100,innerspace,?,?
968,u1481,TECH 2,m100,innerspace,?,?
969,u1482,TECH 3,m100,innerspace,?,?
970,u1483,WAITER,m100,innerspace,?,?
971,u1484,WOMAN,m100,innerspace,?,?
972,u1485,BARBARA,m101,the insider,?,?
973,u1486,BILL ROBERTSON'S VOICE,m101,the insider,?,?
974,u1487,CHARLIE PHILLIPS,m101,the insider,?,?
975,u1488,DEBBIE DELUCA,m101,the insider,?,?
976,u1489,DEBORAH,m101,the insider,?,?
979,u1493,FELLING,m101,the insider,?,?
981,u1495,JIM COOPER,m101,the insider,?,?
982,u1496,JIM COOPER'S VOICE,m101,the insider,?,?
983,u1498,LIANE'S VOICE,m101,the insider,?,?
984,u1500,LOWELL'S VOICE,m101,the insider,?,?
985,u1501,MICHAEL MOORE,m101,the insider,?,?
986,u1503,MOTLEY,m101,the insider,?,?
988,u1506,THE HOTEL MANAGER'S VOICE,m101,the insider,?,?
989,u1507,THE SHEIKH,m101,the insider,?,?
992,u1511,WIGAND'S VOICE,m101,the insider,?,?
993,u1512,BONNIE,m102,intolerable cruelty,?,?
994,u1514,GANGSTER,m102,intolerable cruelty,?,?
995,u1515,JOE,m102,intolerable cruelty,?,?
996,u1516,JUDGE,m102,intolerable cruelty,?,?
997,u1518,LAWYER,m102,intolerable cruelty,?,?
998,u1521,PATRICIA,m102,intolerable cruelty,?,?
999,u1522,RAMONA,m102,intolerable cruelty,?,?
1000,u1524,RUTH,m102,intolerable cruelty,?,?
1001,u1526,VOICE,m102,intolerable cruelty,?,?
1002,u1527,WITNESS,m102,intolerable cruelty,?,?
1003,u1528,WOMAN,m102,intolerable cruelty,?,?
1004,u1531,BOY,m103,it happened one night,?,?
1005,u1532,CAPTAIN,m103,it happened one night,?,?
1007,u1534,DRIVER,m103,it happened one night,?,?
1008,u1536,ELLIE'S VOICE,m103,it happened one night,?,?
1009,u1537,FIRST PILOT,m103,it happened one night,?,?
1010,u1538,FIRST POLICEMAN,m103,it happened one night,?,?
1011,u1540,GUARD,m103,it happened one night,?,?
1012,u1541,KING,m103,it happened one night,?,?
1013,u1542,LOVINGTON,m103,it happened one night,?,?
1014,u1543,MAN,m103,it happened one night,?,?
1015,u1544,MARY,m103,it happened one night,?,?
1016,u1545,OLD LADY,m103,it happened one night,?,?
1017,u1546,OPERATOR,m103,it happened one night,?,?
1018,u1547,OWNER,m103,it happened one night,?,?
1019,u1549,PETER'S VOICE,m103,it happened one night,?,?
1020,u1550,SECOND PILOT,m103,it happened one night,?,?
1021,u1551,SECRETARY,m103,it happened one night,?,?
1022,u1553,WESTLEY,m103,it happened one night,?,?
1023,u1554,WIFE,m103,it happened one night,?,?
1024,u1555,AL,m104,jfk,?,?
1025,u1557,BANISTER,m104,jfk,?,?
1026,u1559,CORONER,m104,jfk,?,?
1027,u1560,DYMOND,m104,jfk,?,?
1028,u1562,FINCK,m104,jfk,?,?
1029,u1563,FRANK,m104,jfk,?,?
1030,u1564,GARRISON,m104,jfk,?,?
1031,u1565,GOLDBERG,m104,jfk,?,?
1032,u1566,JASPER,m104,jfk,?,?
1034,u1569,JOHNSON,m104,jfk,?,?
1036,u1571,LAWYER,m104,jfk,?,?
1037,u1573,LONG,m104,jfk,?,?
1038,u1575,MALE VOICE,m104,jfk,?,?
1039,u1576,MAN,m104,jfk,?,?
1040,u1578,MERCER,m104,jfk,?,?
1041,u1579,MILLER,m104,jfk,?,?
1042,u1580,MOBSTER,m104,jfk,?,?
1043,u1581,NUMA,m104,jfk,?,?
1044,u1582,O'KEEFE,m104,jfk,?,?
1045,u1583,OFFICIAL,m104,jfk,?,?
1046,u1584,RUBY,m104,jfk,?,?
1047,u1587,VIRGINIA,m104,jfk,?,?
1048,u1589,AMY,m105,jackie brown,?,?
1049,u1590,ANITA,m105,jackie brown,?,?
1050,u1599,PUBLIC DEFENDER,m105,jackie brown,?,?
1051,u1600,SHERONDA,m105,jackie brown,?,?
1053,u1602,"""DOCTOR""",m106,jacob's ladder,?,?
1054,u1603,DELLA,m106,jacob's ladder,?,?
1055,u1604,DOORMAN,m106,jacob's ladder,?,?
1056,u1605,DOUG,m106,jacob's ladder,?,?
1057,u1606,ELI,m106,jacob's ladder,?,?
1058,u1607,ELSA,m106,jacob's ladder,?,?
1059,u1609,GABE,m106,jacob's ladder,?,?
1060,u1610,GEARY,m106,jacob's ladder,?,?
1061,u1611,GEORGE,m106,jacob's ladder,?,?
1062,u1613,JERRY,m106,jacob's ladder,?,?
1063,u1615,LEADER,m106,jacob's ladder,?,?
1064,u1618,MRS. CARMICHAEL,m106,jacob's ladder,?,?
1065,u1619,NURSE,m106,jacob's ladder,?,?
1066,u1621,RECEPTIONIST,m106,jacob's ladder,?,?
1067,u1622,RESIDENT,m106,jacob's ladder,?,?
1068,u1623,ROD,m106,jacob's ladder,?,?
1069,u1624,SARAH,m106,jacob's ladder,?,?
1070,u1625,STERN,m106,jacob's ladder,?,?
1071,u1626,VOICE,m106,jacob's ladder,?,?
1072,u1627,WOMAN,m106,jacob's ladder,?,?
1073,u1628,AZRAEL,m107,jason x,?,?
1074,u1629,BOEMAN,m107,jason x,?,?
1076,u1632,DELONGPRE,m107,jason x,?,?
1077,u1633,FAT LOU,m107,jason x,?,?
1079,u1636,KICKER,m107,jason x,?,?
1080,u1637,KKINSA,m107,jason x,?,?
1081,u1638,PEREZ,m107,jason x,?,?
1082,u1639,RIZZO,m107,jason x,?,?
1083,u1640,THORGAN,m107,jason x,?,?
1084,u1641,YLLO,m107,jason x,?,?
1085,u1643,CASSIDY,m108,jaws,?,?
1086,u1644,CHARLIE,m108,jaws,?,?
1087,u1645,DENHERDER,m108,jaws,?,?
1088,u1647,ELLEN'S VOICE,m108,jaws,?,?
1089,u1648,HENDRICKS,m108,jaws,?,?
1090,u1650,MEADOWS,m108,jaws,?,?
1091,u1651,MICHAEL,m108,jaws,?,?
1093,u1657,GERTA,m109,juno,?,?
1096,u1664,PUNK RECEPTIONIST,m109,juno,?,?
1099,u1667,ULTRASOUND TECH,m109,juno,?,?
1100,u1669,VIJAY,m109,juno,?,?
1101,u1671,ATTENDANT,m110,kalifornia,?,?
1102,u1673,CAROL,m110,kalifornia,?,?
1103,u1676,PAROLE OFFICER,m110,kalifornia,?,?
1104,u1677,POLICE OFFICER,m110,kalifornia,?,?
1105,u1678,BLACK NURSE,m111,kids,?,?
1106,u1681,FIDGET,m111,kids,?,?
1107,u1682,GIRL,m111,kids,?,?
1108,u1683,HAROLD,m111,kids,?,?
1109,u1684,HOODLUM,m111,kids,?,?
1110,u1686,KOREAN STORE OWNER,m111,kids,?,?
1111,u1687,LINDA,m111,kids,?,?
1112,u1688,MISHA,m111,kids,?,?
1113,u1689,MOM,m111,kids,?,?
1114,u1690,PAUL,m111,kids,?,?
1116,u1693,SUSAN,m111,kids,?,?
1117,u1694,TAMARA,m111,kids,?,?
1118,u1697,WHITE NURSE,m111,kids,?,?
1119,u1699,CALLER,m112,knight moves,?,?
1120,u1700,DAVID,m112,knight moves,?,?
1121,u1702,ERICA,m112,knight moves,?,?
1122,u1704,GIRL,m112,knight moves,?,?
1123,u1705,JEREMY,m112,knight moves,?,?
1124,u1707,NOLAN,m112,knight moves,?,?
1125,u1709,WOMAN,m112,knight moves,?,?
1126,u1710,WOMAN'S VOICE,m112,knight moves,?,?
1127,u1711,YURILIVICH,m112,knight moves,?,?
1128,u1713,CYCLOPS,m113,krull,?,?
1130,u1716,QUEEN,m113,krull,?,?
1131,u1717,ROWAN,m113,krull,?,?
1132,u1718,SEER,m113,krull,?,?
1136,u1723,VOICE OF THE BEAST,m113,krull,?,?
1137,u1726,COP,m114,leon,?,?
1138,u1727,JENNY,m114,leon,?,?
1139,u1729,MAN,m114,leon,?,?
1140,u1731,RECEPTIONIST,m114,leon,?,?
1141,u1732,RINALDI,m114,leon,?,?
1142,u1733,STANSFIELD,m114,leon,?,?
1143,u1734,THE BOSS,m114,leon,?,?
1144,u1735,TONY,m114,leon,?,?
1145,u1737,DALLY,m115,labor of love,?,?
1146,u1738,DENNY,m115,labor of love,?,?
1147,u1739,DR. RAY,m115,labor of love,?,?
1148,u1740,DR. ROYCE,m115,labor of love,?,?
1149,u1742,FATHER,m115,labor of love,?,?
1150,u1743,GERALD,m115,labor of love,?,?
1151,u1744,HANSEN,m115,labor of love,?,?
1152,u1745,ISAAC,m115,labor of love,?,?
1153,u1746,JOSELLE,m115,labor of love,?,?
1154,u1747,KRIS,m115,labor of love,?,?
1155,u1749,MICHELLE,m115,labor of love,?,?
1156,u1750,MR. CALDWELL,m115,labor of love,?,?
1157,u1751,OLD WOMAN,m115,labor of love,?,?
1158,u1752,PRIEST,m115,labor of love,?,?
1159,u1753,STEPHANIE,m115,labor of love,?,?
1160,u1754,TANDY,m115,labor of love,?,?
1161,u1756,BRAD,m116,leaving las vegas,?,?
1162,u1757,CONVENTIONEER,m116,leaving las vegas,?,?
1163,u1759,WAITRESS,m116,leaving las vegas,?,?
1165,u1761,ADVISOR,m117,legally blonde,?,?
1166,u1762,BROOKE,m117,legally blonde,?,?
1167,u1764,DEWEY,m117,legally blonde,?,?
1168,u1765,DONOVAN,m117,legally blonde,?,?
1169,u1766,DORKY DAVID,m117,legally blonde,?,?
1171,u1770,FUZZY 2L,m117,legally blonde,?,?
1172,u1771,GUARD,m117,legally blonde,?,?
1174,u1775,PROFESSOR DONOVAN,m117,legally blonde,?,?
1176,u1777,SARAH,m117,legally blonde,?,?
1178,u1780,1ST DEMON,m118,legend,?,?
1179,u1781,2ND DEMON,m118,legend,?,?
1180,u1783,DRAGON,m118,legend,?,?
1181,u1787,JIMMY,m118,legend,?,?
1182,u1789,OGG,m118,legend,?,?
1183,u1791,SCREWBALL,m118,legend,?,?
1184,u1792,THURGIS,m118,legend,?,?
1185,u1793,ADAM,m119,life as a house,?,?
1186,u1795,BOB,m119,life as a house,?,?
1187,u1797,COLLEEN,m119,life as a house,?,?
1188,u1798,COREY,m119,life as a house,?,?
1190,u1801,KURT,m119,life as a house,?,?
1191,u1802,NURSE,m119,life as a house,?,?
1192,u1805,RYAN,m119,life as a house,?,?
1193,u1807,ABERNATHY,m120,the life of david gale,?,?
1194,u1808,BISCUIT,m120,the life of david gale,?,?
1195,u1809,BLOCKER,m120,the life of david gale,?,?
1196,u1810,BOUNCER,m120,the life of david gale,?,?
1197,u1812,COOKIE,m120,the life of david gale,?,?
1198,u1813,DAISY,m120,the life of david gale,?,?
1199,u1814,DILLARD,m120,the life of david gale,?,?
1200,u1815,DOCTOR,m120,the life of david gale,?,?
1201,u1816,GOLDMOUTH,m120,the life of david gale,?,?
1202,u1817,HOPPIN' BOB,m120,the life of david gale,?,?
